День недели,Группа,,,,ИАБО-01-20,ПИ,"15.03.04
АТПиПвП",21,,ИАБО-02-20,ПИ,"15.03.04
АТПиПвП",26,,День недели,Группа,,,,ИВБО-05-20,ПИ,"
09.03.01 
ПИ
",31,,ИВБО-06-20,ПИ,"
09.03.01 
ПИ
",30,,День недели,Группа,,,,ИВБО-07-20,ПИ,"
09.03.01 
ПИ
",32,,ИВБО-08-20,ПИ,"
09.03.01 
ПИ
",30,,День недели,Группа,,,,ИВБО-13-20,ВТ,"
09.03.01 
ВМКСиС
",11,,ИВБО-01-20,ВТ,"
09.03.01 
ВМКСиС
",32,,День недели,Группа,,,,ИВБО-02-20,232,"
09.03.01 
ВМКСиС
",26,,ИВБО-03-20,244,"
09.03.01 
ВМКСиС
",28,,День недели,Группа,,,,ИВБО-04-20,ВТ,"
09.03.01 
ВМКСиС
",29,,ИКБО-04-20,ВТ,"09.03.04
СППР",31,,День недели,Группа,,,,ИКБО-05-20,250,"09.03.04
СППР",25,,ИКБО-14-20,ВТ,"09.03.04
СППР",32,,День недели,Группа,,,,ИКБО-15-20,ВТ,"09.03.04
СППР",32,,ИКБО-22-20,ВТ,"09.03.04
СППР",33,,День недели,Группа,,,,ИКБО-06-20,МОСИТ,"09.03.04
СиПИ",31,,ИКБО-07-20,МОСИТ,"09.03.04
СиПИ",30,,День недели,Группа,,,,ИКБО-11-20,МОСИТ,"09.03.04
СиПИ",29,,ИКБО-12-20,МОСИТ,"09.03.04
СиПИ",30,,День недели,Группа,,,,ИКБО-25-20,МОСИТ,"09.03.04
СиПИ",31,,ИКБО-26-20,МОСИТ,"09.03.04
СиПИ",30,,День недели,Группа,,,,ИКБО-27-20,МОСИТ,"09.03.04
СиПИ",30,,ИКБО-08-20,КИС,"09.03.04
ИСУРП",31,,День недели,Группа,,,,ИКБО-09-20,КИС,"09.03.04
ИСУРП",30,,ИКБО-17-20,КИС,"09.03.04
ИСУРП",30,,День недели,Группа,,,,ИКБО-18-20,КИС,"09.03.04
ИСУРП",31,,ИКБО-19-20,КИС,"09.03.04
ИСУРП",29,,День недели,Группа,,,,ИКБО-21-20,КИС,"09.03.04
ИСУРП",25,,,,,,,День недели,Группа,,,,ИКБО-02-20,231,"09.03.04
РППиПИС",30,,ИКБО-01-20,ИППО,"09.03.04
РППиПИС",31,,День недели,Группа,,,,ИКБО-10-20,ИППО,"09.03.04
РППиПИС",31,,ИКБО-16-20,ИППО,"09.03.04
РППиПИС",31,,День недели,Группа,,,,ИКБО-24-20,ИППО,"09.03.04
РППиПИС",32,,ИКБО-30-20,ИППО,"09.03.04
РППиПИС",33,,День недели,Группа,,,,ИКБО-03-20,ИППО,"09.03.04
РППиПИС",30,,ИКБО-13-20,ИППО,"09.03.04
РППиПИС",31,,День недели,Группа,,,,ИКБО-20-20,ИППО,"09.03.04
РППиПИС",31,,ИМБО-01-20,ПМ,"01.03.04
АД",22,,День недели,Группа,,,,ИМБО-02-20,ПМ,"01.03.04
АД",17,,ИНБО-05-20,ПМ,"09.03.03
УД",29,,День недели,Группа,,,,ИНБО-06-20,ПМ,"09.03.03
УД",29,,ИНБО-08-20,ПМ,"09.03.03
УД",30,,День недели,Группа,,,,ИНБО-10-20,ПМ,"09.03.03
УД",29,,ИНБО-01-20,ППИ,"09.03.03
ИО",31,,День недели,Группа,,,,ИНБО-02-20,239,"09.03.03
ИО",29,,ИНБО-03-20,256 ???,"09.03.03
ИО",30,,День недели,Группа,,,,ИНБО-04-20,ППИ,"09.03.03
ИО",31,,ИНБО-09-20,ППИ,"09.03.03
УД",31,,День недели,Группа,,,,ИНБО-13-20,ППИ,"09.03.03
ИО",30,,ИНБО-07-20,ППИ,"09.03.03
ИО",29,,День недели,Группа,,,,ИНБО-11-20,ППИ,"09.03.03
ИО",30,,ИНБО-15-20,ППИ,"09.03.03
ИО",29,,День недели
,№ пары,"Нач.
занятий","Оконч.
занятий",Неделя,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,,№ пары,"Нач.
занятий","Оконч.
занятий",Неделя,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,,№ пары,"Нач.
занятий","Оконч.
занятий",Неделя,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,,№ пары,"Нач.
занятий","Оконч.
занятий",Неделя,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,,№ пары,"Нач.
занятий","Оконч.
занятий",Неделя,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,,№ пары,"Нач.
занятий","Оконч.
занятий",Неделя,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,,№ пары,"Нач.
занятий","Оконч.
занятий",Неделя,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,,№ пары,"Нач.
занятий","Оконч.
занятий",Неделя,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,,№ пары,"Нач.
занятий","Оконч.
занятий",Неделя,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,,№ пары,"Нач.
занятий","Оконч.
занятий",Неделя,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,,№ пары,"Нач.
занятий","Оконч.
занятий",Неделя,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,,№ пары,"Нач.
занятий","Оконч.
занятий",Неделя,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,,№ пары,"Нач.
занятий","Оконч.
занятий",Неделя,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,,№ пары,"Нач.
занятий","Оконч.
занятий",Неделя,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,,№ пары,"Нач.
занятий","Оконч.
занятий",Неделя,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,,№ пары,"Нач.
занятий","Оконч.
занятий",Неделя,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,,№ пары,"Нач.
занятий","Оконч.
занятий",Неделя,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,,№ пары,"Нач.
занятий","Оконч.
занятий",Неделя,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,,№ пары,"Нач.
занятий","Оконч.
занятий",Неделя,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,,№ пары,"Нач.
занятий","Оконч.
занятий",Неделя,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,,№ пары,"Нач.
занятий","Оконч.
занятий",Неделя,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,,№ пары,"Нач.
занятий","Оконч.
занятий",Неделя,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,,№ пары,"Нач.
занятий","Оконч.
занятий",Неделя,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,,№ пары,"Нач.
занятий","Оконч.
занятий",Неделя,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,,№ пары,"Нач.
занятий","Оконч.
занятий",Неделя,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,,№ пары,"Нач.
занятий","Оконч.
занятий",Неделя,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,,№ пары,"Нач.
занятий","Оконч.
занятий",Неделя,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,Дисциплина,"Вид
занятий",ФИО преподавателя,"№ 
ауд.",Ссылка,
ПОНЕДЕЛЬНИК,1,9-00,10-30,I,,,,,,"кр. 1 н. Промышленные информационно-измерительные системы
",ЛБ,Королев Ф.А.,лаб. Г-307-1 (В-78),,ПОНЕДЕЛЬНИК,1,9-00,10-30,I,,,,,,,,,,,ПОНЕДЕЛЬНИК,1,9-00,10-30,I,,,,,,,,,,,ПОНЕДЕЛЬНИК,1,9-00,10-30,I,,,,,,"кр. 1 н. Схемотехника устройств компьютерных систем
",Л,Тарасов И.Е.,ауд. A-1 (В-78),,ПОНЕДЕЛЬНИК,1,9-00,10-30,I,"кр. 1 н. Схемотехника устройств компьютерных систем
",Л,Тарасов И.Е.,ауд. A-1 (В-78),,"кр. 1 н. Схемотехника устройств компьютерных систем
",Л,Тарасов И.Е.,ауд. A-1 (В-78),,ПОНЕДЕЛЬНИК,1,9-00,10-30,I,"кр. 1 н. Схемотехника устройств компьютерных систем
",Л,Тарасов И.Е.,ауд. A-1 (В-78),,"Военная
подготовка",,,,,ПОНЕДЕЛЬНИК,1,9-00,10-30,I,"Военная
подготовка",,,,,"Военная
подготовка",,,,,ПОНЕДЕЛЬНИК,1,9-00,10-30,I,"Военная
подготовка",,,,,"Военная
подготовка",,,,,ПОНЕДЕЛЬНИК,1,9-00,10-30,I,"Военная
подготовка",,,,,"Военная
подготовка",,,,,ПОНЕДЕЛЬНИК,1,9-00,10-30,I,"Военная
подготовка",,,,,"Военная
подготовка",,,,,ПОНЕДЕЛЬНИК,1,9-00,10-30,I,"Военная
подготовка",,,,,"Военная
подготовка",,,,,ПОНЕДЕЛЬНИК,1,9-00,10-30,I,"Военная
подготовка",,,,,"Военная
подготовка",,,,,ПОНЕДЕЛЬНИК,1,9-00,10-30,I,"Военная
подготовка",,,,,"Военная
подготовка",,,,,ПОНЕДЕЛЬНИК,1,9-00,10-30,I,"Военная
подготовка",,,,,"Военная
подготовка",,,,,ПОНЕДЕЛЬНИК,1,9-00,10-30,I,"Военная
подготовка",,,,,,,,,,ПОНЕДЕЛЬНИК,1,9-00,10-30,I,"Военная
подготовка",,,,,"Военная
подготовка",,,,,ПОНЕДЕЛЬНИК,1,9-00,10-30,I,"Военная
подготовка",,,,,"Военная
подготовка",,,,,ПОНЕДЕЛЬНИК,1,9-00,10-30,I,"Военная
подготовка",,,,,"Военная
подготовка",,,,,ПОНЕДЕЛЬНИК,1,9-00,10-30,I,"Военная
подготовка",,,,,"Военная
подготовка",,,,,ПОНЕДЕЛЬНИК,1,9-00,10-30,I,"Военная
подготовка",,,,,,,,,,ПОНЕДЕЛЬНИК,1,9-00,10-30,I,,,,,,,,,,,ПОНЕДЕЛЬНИК,1,9-00,10-30,I,,,,,,,,,,,ПОНЕДЕЛЬНИК,1,9-00,10-30,I,"кр. 1 н. Технологии и инструментарий машинного обучения
",П,Юрченков И.А.,комп. Г-426 (В-78),,"3-9 н. Разработка баз данных
",П,Корнеев М.С.,комп. А-422 (В-78),,ПОНЕДЕЛЬНИК,1,9-00,10-30,I,,,,,,,,,,,ПОНЕДЕЛЬНИК,1,9-00,10-30,I,"кр. 1 н. Основы сетевых технологий
",П,Карпов Д.С.,комп. ивц-101 (В-78),,,,,,,ПОНЕДЕЛЬНИК,1,9-00,10-30,I,,,,,,,,,,,ПОНЕДЕЛЬНИК,1,9-00,10-30,I,"кр. 1 н. Технологические основы интернета вещей
",П,Фандеев И.И.,комп. Г-301б (В-78),,"11-17 н. Моделирование сред и разработка приложений виртуальной и дополненной реальности

3-9 н. Разработка баз данных
","П

П","Шошников И.К.

Чучаева С.М.","комп. И-201 (В-78)

комп. И-212-в (В-78)","

",ПОНЕДЕЛЬНИК
,,,,II,,,,,,,,,,,,,,,II,"Промышленные информационно-измерительные системы
",ЛБ,Сухатерин А.Б.,лаб. Г-307-1 (В-78),,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,"Схемотехника устройств компьютерных систем
",Л,Тарасов И.Е.,ауд. A-1 (В-78),,,,,,II,"Схемотехника устройств компьютерных систем
",Л,Тарасов И.Е.,ауд. A-1 (В-78),,"Схемотехника устройств компьютерных систем
",Л,Тарасов И.Е.,ауд. A-1 (В-78),,,,,,II,"Схемотехника устройств компьютерных систем
",Л,Тарасов И.Е.,ауд. A-1 (В-78),,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,"Технологии и инструментарий машинного обучения
",П,Юрченков И.А.,комп. Г-426 (В-78),,"2-8 н. Разработка баз данных
",П,Корнеев М.С.,комп. А-422 (В-78),,,,,,II,"Автоматизированные системы организационного управления
",Л,Никулина Н.О.,ауд. База (База),,,,,,,,,,,II,,,,,,"Основы сетевых технологий
",П,Карпов Д.С.,комп. ивц-117 (В-78),,,,,,II,,,,,,,,,,,,,,,II,"Технологические основы интернета вещей
",П,Фандеев И.И.,комп. Г-301б (В-78),,"10-16 н. Моделирование сред и разработка приложений виртуальной и дополненной реальности

2-8 н. Разработка баз данных
","П

П","Шошников И.К.

Чучаева С.М.","комп. И-201 (В-78)

комп. И-212-в (В-78)","

",
,2,10-40,12-10,I,"кр. 1 н. Промышленный интернет
",Л,Рылов С.А.,ауд. Д-210 (В-78),,"кр. 1 н. Промышленный интернет
",Л,Рылов С.А.,ауд. Д-210 (В-78),,,2,10-40,12-10,I,"кр. 1 н. Вычислительные системы реального времени
",ЛБ,Зорин Л.Б.,лаб. Г-307-1 (В-78),,,,,,,,2,10-40,12-10,I,"кр. 1 н. Киберфизические системы в производстве
",ЛБ,Макаров М.А.,лаб. Г-307 (В-78),,,,,,,,2,10-40,12-10,I,,,,,,"кр. 1 н. Моделирование бизнес-процессов
",П,Ивахник Д.Е.,комп. И-203-а (В-78),,,2,10-40,12-10,I,"кр. 1 н. Разработка баз данных
",П,Володина А.М.,комп. А-421 (В-78),,"кр. 1 н. Технологические основы интернета вещей
",П,Воронцов Ю.А.,комп. Г-301в (В-78),,,2,10-40,12-10,I,"кр. 1 н. Архитектура процессоров и микропроцессоров
",П,Скрябин Ю.М.,ауд. Г-112 (В-78),,,,,,,,2,10-40,12-10,I,,,,,,,,,,,,2,10-40,12-10,I,,,,,,,,,,,,2,10-40,12-10,I,,,,,,,,,,,,2,10-40,12-10,I,,,,,,,,,,,,2,10-40,12-10,I,,,,,,,,,,,,2,10-40,12-10,I,,,,,,,,,,,,2,10-40,12-10,I,,,,,,,,,,,,2,10-40,12-10,I,,,,,,,,,,,,2,10-40,12-10,I,,,,,,,,,,,,2,10-40,12-10,I,,,,,,,,,,,,2,10-40,12-10,I,,,,,,,,,,,,2,10-40,12-10,I,,,,,,,,,,,,2,10-40,12-10,I,,,,,,,,,,,,2,10-40,12-10,I,,,,,,,,,,,,2,10-40,12-10,I,"кр. 1 н. Технологические основы интернета вещей
",П,Михайлова Е.К.,комп. Г-301б (В-78),,"кр. 1 н. Моделирование бизнес-процессов
",П,Ахмедова Х.Г.,комп. И-212-в (В-78),,,2,10-40,12-10,I,,,,,,"кр. 1 н. Моделирование бизнес-процессов
",П,Свищёва И.В.,комп. И-204-а (В-78),,,2,10-40,12-10,I,"кр. 1 н. Прикладные задачи математической статистики
",П,Юрченков И.А.,ауд. А-323 (В-78),,"кр. 1 н. Разработка баз данных
",П,Корнеев М.С.,комп. А-422 (В-78),,,2,10-40,12-10,I,"кр. 1 н. Автоматизированные системы организационного управления
",П,Никулина Н.О.,ауд. База (База),,,,,,,,2,10-40,12-10,I,"кр. 1 н. Моделирование бизнес-процессов
",П,Леонов Д.А.,комп. И-205-а (В-78),,,,,,,,2,10-40,12-10,I,,,,,,"кр. 1 н. Корпоративная архитектура
",П,Лагунова А.Д.,комп. Г-310 (В-78),,,2,10-40,12-10,I,,,,,,,,,,,
,,,,II,"Промышленный интернет
",Л,Рылов С.А.,ауд. Д-210 (В-78),,"Промышленный интернет
",Л,Рылов С.А.,ауд. Д-210 (В-78),,,,,,II,"Вычислительные системы реального времени
",ЛБ,Зорин Л.Б.,лаб. Г-307-1 (В-78),,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,"Моделирование бизнес-процессов
",П,Ивахник Д.Е.,комп. И-203-а (В-78),,,,,,II,"Разработка баз данных
",П,Володина А.М.,комп. А-421 (В-78),,"Технологические основы интернета вещей
",П,Воронцов Ю.А.,комп. Г-301в (В-78),,,,,,II,"Архитектура процессоров и микропроцессоров
",П,Скрябин Ю.М.,ауд. Г-112 (В-78),,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,"Технологические основы интернета вещей
",П,Михайлова Е.К.,комп. Г-301б (В-78),,"Моделирование бизнес-процессов
",П,Ахмедова Х.Г.,комп. И-212-в (В-78),,,,,,II,"Основы сетевых технологий
",П,Карпов Д.С.,комп. ивц-117 (В-78),,"Моделирование бизнес-процессов
",П,Свищёва И.В.,комп. И-204-а (В-78),,,,,,II,"Прикладные задачи математической статистики
",П,Юрченков И.А.,ауд. А-323 (В-78),,"Разработка баз данных
",П,Корнеев М.С.,комп. А-422 (В-78),,,,,,II,"Автоматизированные системы организационного управления
",П,Никулина Н.О.,ауд. База (База),,,,,,,,,,,II,"Моделирование бизнес-процессов
",П,Леонов Д.А.,комп. И-205-а (В-78),,"Управление информационно-технологическими сервисами и контентом
",П,Павлович Т.В.,комп. Г-304 (В-78),,,,,,II,,,,,,"Информационные системы  управления корпоративным контентом и взаимоотношениями с клиентами
",Л,Лагунова А.Д.,ауд. А-175 (В-78),,,,,,II,"Информационные системы  управления корпоративным контентом и взаимоотношениями с клиентами
",Л,Лагунова А.Д.,ауд. А-175 (В-78),,"Информационные системы  управления корпоративным контентом и взаимоотношениями с клиентами
",Л,Лагунова А.Д.,ауд. А-175 (В-78),,
,3,12-40,14-10,I,"кр. 1 н. Киберфизические системы в производстве
",Л,Кушнир А.П.,ауд. Д-210 (В-78),,"кр. 1 н. Киберфизические системы в производстве
",Л,Кушнир А.П.,ауд. Д-210 (В-78),,,3,12-40,14-10,I,"кр. 1 н. Технологические основы интернета вещей
",П,Воронцов Ю.А.,комп. Г-301в (В-78),,,,,,,,3,12-40,14-10,I,"кр. 1 н. Промышленные информационно-измерительные системы
",ЛБ,Сухатерин А.Б.,лаб. Г-307 (В-78),,"кр. 1 н. Вычислительные системы реального времени
",ЛБ,Зорин Л.Б.,лаб. Г-307-1 (В-78),,,3,12-40,14-10,I,,,,,,"кр. 1 н. Моделирование бизнес-процессов
",П,Ивахник Д.Е.,комп. И-204-б (В-78),,,3,12-40,14-10,I,"кр. 1 н. Архитектура процессоров и микропроцессоров
",ЛБ,Скрябин Ю.М.,ауд. Г-112 (В-78),,"кр. 1 н. Разработка баз данных
",П,Володина А.М.,комп. И-212-г (В-78),,,3,12-40,14-10,I,"кр. 1 н. Проектирование и разработка систем на базе программируемых логических интегральных схем
",ЛБ,Боронников А.С.,комп. Г-111б (В-78),,,,,,,,3,12-40,14-10,I,,,,,,,,,,,,3,12-40,14-10,I,,,,,,,,,,,,3,12-40,14-10,I,,,,,,,,,,,,3,12-40,14-10,I,,,,,,,,,,,,3,12-40,14-10,I,,,,,,,,,,,,3,12-40,14-10,I,,,,,,,,,,,,3,12-40,14-10,I,,,,,,,,,,,,3,12-40,14-10,I,,,,,,,,,,,,3,12-40,14-10,I,,,,,,,,,,,,3,12-40,14-10,I,,,,,,,,,,,,3,12-40,14-10,I,,,,,,,,,,,,3,12-40,14-10,I,,,,,,,,,,,,3,12-40,14-10,I,,,,,,,,,,,,3,12-40,14-10,I,,,,,,,,,,,,3,12-40,14-10,I,"кр. 1 н. Разработка баз данных
",П,Корнеев М.С.,комп. А-422 (В-78),,"кр. 1 н. Моделирование сред и разработка приложений виртуальной и дополненной реальности
",Л,Синицын А.В.,ауд. A-1 (В-78),,,3,12-40,14-10,I,"кр. 1 н. Моделирование сред и разработка приложений виртуальной и дополненной реальности
",Л,Синицын А.В.,ауд. A-1 (В-78),,"кр. 1 н. Моделирование сред и разработка приложений виртуальной и дополненной реальности
",Л,Синицын А.В.,ауд. A-1 (В-78),,,3,12-40,14-10,I,"кр. 1 н. Моделирование сред и разработка приложений виртуальной и дополненной реальности
",Л,Синицын А.В.,ауд. A-1 (В-78),,"кр. 1 н. Моделирование бизнес-процессов
",П,Леонов Д.А.,комп. И-205-а (В-78),,,3,12-40,14-10,I,,,,,,,,,,,,3,12-40,14-10,I,"кр. 1 н. Технологические основы интернета вещей
",П,Дворникова Е.М.,комп. Г-301б (В-78),,"кр. 1 н. Моделирование бизнес-процессов
",П,Свищёва И.В.,комп. Г-304 (В-78),,,3,12-40,14-10,I,,,,,,"кр. 1 н. Разработка баз данных
",П,Зайцев И.Ю.,комп. А-421 (В-78),,,3,12-40,14-10,I,"кр. 1 н. Информационные системы  управления корпоративным контентом и взаимоотношениями с клиентами
",П,Черняускас В.В.,комп. И-205-б (В-78),,,,,,,
,,,,II,"Киберфизические системы в производстве
",Л,Кушнир А.П.,ауд. Д-210 (В-78),,"Киберфизические системы в производстве
",Л,Кушнир А.П.,ауд. Д-210 (В-78),,,,,,II,"Технологические основы интернета вещей
",П,Воронцов Ю.А.,комп. Г-301в (В-78),,,,,,,,,,,II,"Промышленные информационно-измерительные системы
",ЛБ,Королев Ф.А.,лаб. Г-307 (В-78),,"Вычислительные системы реального времени
",ЛБ,Зорин Л.Б.,лаб. Г-307-1 (В-78),,,,,,II,,,,,,"Моделирование бизнес-процессов
",П,Ивахник Д.Е.,комп. И-204-б (В-78),,,,,,II,"Архитектура процессоров и микропроцессоров
",ЛБ,Скрябин Ю.М.,ауд. Г-112 (В-78),,"Разработка баз данных
",П,Володина А.М.,комп. И-212-г (В-78),,,,,,II,"Проектирование и разработка систем на базе программируемых логических интегральных схем
",ЛБ,Боронников А.С.,комп. Г-111б (В-78),,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,,,,,,,,,,,,,,,II,"Разработка баз данных
",П,Корнеев М.С.,комп. А-422 (В-78),,"Методы анализа данных
",Л,Буданцев А.В.,ауд. A-1 (В-78),,,,,,II,"Методы анализа данных
",Л,Буданцев А.В.,ауд. A-1 (В-78),,"Методы анализа данных
",Л,Буданцев А.В.,ауд. A-1 (В-78),,,,,,II,"Методы анализа данных
",Л,Буданцев А.В.,ауд. A-1 (В-78),,"Моделирование бизнес-процессов
",П,Леонов Д.А.,комп. И-205-а (В-78),,,,,,II,,,,,,,,,,,,,,,II,"Технологические основы интернета вещей
",П,Дворникова Е.М.,комп. Г-301б (В-78),,"Моделирование бизнес-процессов
",П,Свищёва И.В.,комп. Г-304 (В-78),,,,,,II,,,,,,"Разработка баз данных
",П,Зайцев И.Ю.,комп. А-421 (В-78),,,,,,II,"Информационные системы  управления корпоративным контентом и взаимоотношениями с клиентами
",П,Черняускас В.В.,комп. И-205-б (В-78),,,,,,,
